osm_type,osm_id,name,amenity,addr_city,addr_street,addr_housenumber,addr_postcode,website,phone,lat,lon
node,12518105692,Agua Salada,restaurant,,Carrer de la Marina,38,,https://aguasaladavalencia.com,+34 632 13 13 27,39.4722740,-0.3277680
node,12520999183,Namua Gastronomic,restaurant,,,,,https://www.thefork.es/restaurante/namua-r822204#booking=,+34 961 954 472,39.4608260,-0.3349967
node,12521599138,Miss Sushi,restaurant,Castellón de la Plana / Castelló de la Plana,Carrer Major,83,12001,,,39.9872443,-0.0354300
node,12527612339,Pasta fresca & vegan food,restaurant,,,,,,,39.4722580,-0.3857089
node,12527826729,Pals,cafe,,,,,,,39.4716304,-0.3841826
node,12527835707,Un café,cafe,,,,,,,39.4741180,-0.3770895
node,12536403516,Bar L'Almasera,restaurant,,,,,,,38.8009504,-0.0729650
node,12536840641,Giungla Altea,restaurant,,,,,,,38.5885445,-0.0581069
node,12538801179,Almoroig,restaurant,Ontinyent,Plaça Ovidi Montllor,3,46870,https://almoroig.com/,+34 960 08 45 73,38.8180396,-0.6038243
node,12541235264,The Garden room,restaurant,,,,,https://www.thegardenroomcafe.com/,+34 965 56 33 06,38.4272229,-0.3944261
node,12543457369,Cafetería Parque Juan Llorens,cafe,València,Carrer de Santa Maria Micaela,2,46008,,+34963822633,39.4726353,-0.3910650
node,12543457372,Caramel,cafe,,,,,,,39.4725391,-0.3912598
node,12543557432,Goodita,cafe,,,,,https://www.gooditazero.com,,38.3457680,-0.4815569
node,12544668601,La Mezcla Perfecta,restaurant,,Carrer d'Alzira,5,46007,https://lamezclaperfecta.es/,+34622573537,39.4675785,-0.3850260
node,12546272921,Café Bar Bonbon II,cafe,València,Carrer de Santa Maria Micaela,2,46008,,,39.4726623,-0.3909572
node,12546318232,Bar Dioni,bar,València,Carrer del Literat Gabriel Miró,57,46008,,+34615996515,39.4713820,-0.3920537
node,12550013323,Restaurante Pehuén,restaurant,,,,,https://infopehuencastalla.wixsite.com/menu,,38.5945928,-0.6729160
node,12551019477,Fav Coffee,cafe,,,,,,,39.4642741,-0.3559384
node,12556925388,La Fantasía,cafe,,,,,,,38.6455142,0.0453871
node,12561016365,Mariu Pizza,restaurant,,,,,,,38.6949735,-0.4808503
node,12568383163,Sin Gluten Vegan Bombon,cafe,Alicante,Carrer de Canalejas / Calle Canalejas,20,,https://singlutenveganbombon.com/,,38.3426267,-0.4868895
node,12568448535,Mareando la Huerta,restaurant,,Carrer de Rafael Terol / Calle Rafael Terol,28,,https://mareandolahuerta.es/,+34 865 83 68 06,38.3428113,-0.4868575
node,12572434701,East Crema Coffee,cafe,,,,,,,39.4690758,-0.3745293
node,12574049729,El Obrador,cafe,,,,,,,39.4847778,-0.3616886
node,12578375775,Mondo Cane,bar,,,,,,,39.4851563,-0.3615927
node,12578379619,Buga Ramen,restaurant,,,,,,,39.4851445,-0.3629238
node,12578379626,Delicias Urbanas,restaurant,,,,,,,39.4852870,-0.3622341
node,12578393296,Cafetería Restaurante La Terraza,restaurant,,,,,,,39.6565397,-0.8918859
node,12587406767,Bar La Placa,bar,,,,,,,38.5637490,-0.2611449
node,12589857340,Cafetería Dalí,cafe,,,,,,,38.2582415,-0.7081090
node,12590274001,La Cave A Fromage,cafe,,,,,,,38.3475788,-0.4921309
node,12592720073,Raíces,cafe,,,,,,,39.4655653,-0.3574685
node,12593090601,El Resspiro,restaurant,,,,,,,38.0847031,-0.7213191
node,12594174141,Syra,cafe,,,,,,,39.4775969,-0.3761936
node,12594282047,Casa Fran,cafe,,,,,,,39.4763942,-0.3832922
node,12595251284,Restaurante Asador Tistafer,restaurant,Picanya,Carrer de la Foia,15,46210,,+34 670 23 31 05,39.4387036,-0.4263832
node,12596398168,Cafetería Reme,cafe,,,,,,,40.0774405,-0.2155338
node,12599571802,Ous & Caragols,restaurant,,,,,https://ousicaragols.es/,,40.0793974,-0.2091234
node,12607075501,Tapes Muntanyar,restaurant,,Avinguda del Mediterrani,94,,,,38.7850734,0.1834695
node,12608681286,La Cullereta Panaderia Pastisseria,cafe,,,,,,,40.0545239,0.0625223
node,12609938557,Los Chamacos,restaurant,,,,,,,39.9886734,-0.0387059
node,12610175453,Kibok. Café de especialidad,cafe,,,,,,,39.4730328,-0.3856292
node,12610744526,ChaCha,restaurant,,,,,https://www.chacha.es/,,38.6818597,0.1202446
node,12613212998,Restaurante La Casa de Asturias,restaurant,,,,,,,38.3017199,-0.5198965
node,12613213011,Rincón de Pili,restaurant,,,,,,,38.3043071,-0.5203198
node,12613213012,Aguamarga Café Concierto,cafe,,,,,,,38.3043756,-0.5200815
node,12624442917,Dogo Azul,cafe,,,,,,,39.6797652,-0.3230510
node,12628112701,Restaurante Susarón,restaurant,,carrer del Salt,2,03550,,+34 865 51 72 61,38.4056583,-0.4383465
node,12628474179,Yokocho Ramen,restaurant,Alacant,Carrer del Poeta Campos Vassallo / Calle Poeta Campos Vassallo,6,03004,https://www.yokochoramen.com/home/ramen/,+34633107338,38.3476310,-0.4874350
node,12630498374,QOM,restaurant,,,,,,,39.4865272,-0.3648720
node,12635822466,Velosol Cycling Bar,bar,,,,,,,38.7400133,-0.0124973
node,12641042168,Ca Xaro,restaurant,,,,,https://www.instagram.com/caxaro_sella/,+34 687 76 32 72,38.6084678,-0.2719755
node,12647387801,La Croissanteria Paris,cafe,,Carrer de Quart,117,,,,39.4746963,-0.3897724
node,12649418562,Cervecería El Salt,restaurant,Sant Joan d'Alacant,carrer del Salt,10,03550,,+34 965 654 695,38.4057910,-0.4371996
node,12652533873,LaPancha,restaurant,,,,,,,37.9755718,-0.6929318
node,12652533874,Hernández,restaurant,,,,,,,37.9751113,-0.6921168
node,12652533875,Flamenco Rosa,restaurant,,,,,,,37.9748454,-0.6923754
node,12655513467,Kabanyal,restaurant,València,Plaça de la Setmana Santa Marinera,1,46011,https://kabanyal.es/,+34 747427746,39.4632810,-0.3301108
node,12655545950,Pollicos,restaurant,València,Carrer del Pare Lluís Navarro,5,46011,,+34 624070241,39.4632658,-0.3304451
node,12655549659,Albacora,restaurant,València,Passeig de la Calma,,46024,https://restaurantealbacora.com/,+34 605932066,39.4606451,-0.3196550
node,12655558297,Duna Puerto,restaurant,València,Passeig de la Calma,,46024,https://dunapuerto.com/,+34 962111662,39.4574358,-0.3262923
node,12655699682,Café Olé,cafe,València,Avinguda del Port,207,46022,,,39.4624755,-0.3406806
node,12655699686,Me Te Maño,restaurant,València,Avinguda del Port,217,46022,,+34 960494468,39.4621083,-0.3394077
node,12655720742,Café Drassanes,cafe,València,Plaça de Joan Antoni Benlliure,6,46011,,,39.4614871,-0.3329231
node,12656528861,Acequión Beach,restaurant,,,,,,,37.9737536,-0.6922978
node,12656528862,Galicia,restaurant,,,,,,,37.9726985,-0.6937199
node,12656528863,Olympos,restaurant,,,,,,,37.9724877,-0.6939798
node,12656757360,Red Palm Café,cafe,,,,,https://redpalmcafe.com/,+34 694 27 68 10,37.9449175,-0.7211259
node,12657310783,Smashed Burger,restaurant,,,,,,,37.9750054,-0.6916272
node,12658172362,Mia Mar Africa,restaurant,,,,,,,37.9740075,-0.6919570
node,12658172363,Pizzería Goleta,restaurant,,,,,,,37.9749971,-0.6905971
node,12662353569,La Morena,cafe,,,,,,,38.5382989,-0.1340223
node,12663657379,MIR Racing Villena Circuit,restaurant,,,,,,+34 611 929 329,38.6313860,-0.8922301
node,12666950402,Himawari Ramen,restaurant,,Carrer Eugenio d'Ors,4,03203,https://himawarielche.com/index,+34 642 76 66 54,38.2634329,-0.6949864
node,12669767002,Tian Tian da Rou Bao,restaurant,,Carrer de Pelai,15,,,,39.4667494,-0.3785567
node,12670947864,La Venta el Borrego,restaurant,Banyeres de Mariola,"Carretera Villena - Onteniente, km 18",,03450,https://ventaelborrego.com/,+34 96 656 74 57,38.7264111,-0.6935214
node,12672607205,Porkys,bar,,,,,,,38.5376915,-0.1325815
node,12675940611,Kebabish,restaurant,,Carrer Girona - Calle Gerona,48,,,,38.5358579,-0.1078541
node,12687830125,La Taberna del Mercat,bar,,,,,,,38.5325959,-0.5757150
node,12690793445,Ca'Maria,restaurant,,,,,,,37.9744211,-0.6914062
node,12692676680,Cancio,restaurant,,,,,,,37.9755375,-0.6928726
node,12692676681,Cafateria Alaska,bar,,,,,,,37.9757260,-0.6931994
node,12696898112,El Racó de la Pizza,restaurant,,,,,,,38.7413206,-0.4407940
node,12698474958,Guzto,restaurant,,,,,,,39.4634042,-0.3365313
node,12698474959,El Virrey de Serrería,restaurant,,,,,,,39.4634459,-0.3364080
node,12698474960,Restaurante chino Asia,restaurant,València,Carrer de la Serradora,25,46022,http://www.reschinoasia.com/?utm_source=googlepin&utm_campaign=RestauranteChinoAsia&utm_medium=tr-activation&utm_term=microsite,+34963308473,39.4637609,-0.3368523
node,12701948162,El Cantonet,cafe,Benimàmet,Avinguda de l'Estació,13,46035,,,39.5009507,-0.4215257
node,12702522141,Guille,restaurant,,,,,,,37.9747448,-0.6909068
node,12703748314,Interno Mediterraneo,restaurant,València,C/ Pedro III el Grande,7,,http://www.internomediterraneo.com/,,39.4621845,-0.3701311
node,12703756427,Tria,restaurant,,Plaça de la Porta de la Mar,6,,,,39.4724718,-0.3681446
node,12703764434,Café Soret,cafe,,,,,,,39.4692424,-0.3418209
node,12703765168,A Modo Mio,cafe,,,,,,,39.4701887,-0.3513768
node,12703771279,Pan de Café,cafe,,C/ del Dr. Manuel Candela,72,,https://pandecafe.com/,,39.4726409,-0.3480988
node,12703772016,Antiga,restaurant,,C/ del Baró de San Petrillo,7,,https://cervezasantiga.com/inicio/antiga-menu/,,39.4848714,-0.3607083
node,12704316350,Casa Ucraniana,restaurant,València,Carrer de Padilla,5,46001,https://casa-ucraniana.es/,+34651509572,39.4699270,-0.3792135
node,12705752609,Late & Farina,restaurant,,,,,,,39.4734812,-0.3763858
node,12705768803,Egeo Suvlakeria Griega,restaurant,,,,,,,39.4607988,-0.3734904
node,12717187552,Brasería La Moreneta,restaurant,,,,,,,38.7123219,-0.6626384
node,12718161184,Bola 8,restaurant,,,,,,,39.4315742,-0.4764041
node,12718173882,Camino Real,cafe,,,,,,,39.4338440,-0.4776881
node,12718199917,El Buque,restaurant,,,,,https://elbuque.eatbu.com,,39.4321517,-0.4766777
node,12718207975,Vesuvio,restaurant,,,,,,,39.4313796,-0.4762885
node,12719974002,La Gela,restaurant,,Carrer del Cardenal Payà,45,03460,,,38.6998010,-0.7654662
node,12724079655,Maymar,cafe,,,,,,,39.4861318,-0.3643433
node,12724119754,La Martina,bar,,,,,,,39.4859728,-0.3649565
node,12724151029,Anubis,cafe,,,,,,,39.4860618,-0.3648507
node,12724159980,Arancine,restaurant,,,,,,,39.4862642,-0.3645265
node,12724175798,brasas,restaurant,,,,,,,39.4857648,-0.3638522
node,12724178033,Wayaba,restaurant,,,,,,,39.4861312,-0.3647677
node,12729315701,La TriBu,cafe,,Alameda de Camilo Sesto,2,,https://m.facebook.com/la7RI8U/about/,+34 747 46 30 58,38.6987295,-0.4808561
node,12732062978,El Salón,bar,València,Avinguda d'Amado Granell Mesado,,46006,,,39.4591079,-0.3653690
node,12737732513,Mare Blau,cafe,,,,,,,39.4715882,-0.3783388
node,12741804317,Product-o Restaurante Mediterráneo,restaurant,,,,,https://www.product-o.com,+34628816043,38.6205478,-0.0269443
node,12744336997,Woody's,restaurant,,,,,,,38.7718006,0.1873771
node,12745104347,Flo,restaurant,,,,,,,38.7518740,0.1756393
node,12745412079,Lisa Negra,restaurant,,Carrer de Pascual i Genís,9,46002,,,39.4695030,-0.3739742
node,12749842153,La Rotonda,restaurant,,,,,,,38.3487701,-0.4862323
node,12749842866,Sukiya,restaurant,,,,,,,38.3484319,-0.4876250
node,12750051626,Tiramisu,cafe,,,,,,,39.6634211,-0.2299803
node,12752515068,Turkish Kebab & Grill,restaurant,,Avinguda d'Europa,,,,,38.5411988,-0.1205376
node,12756956761,Estudio Café,cafe,,,,,,,38.4850708,-0.7785230
node,12758282216,B05 Lebanese Restaurant,restaurant,,Pl. de Vicent Iborra,5,,https://b05-valencia.github.io/b05/,,39.4769566,-0.3818938
node,12759051909,Bar restaurante Unión Musical,restaurant,,,,,,,39.5440574,-0.5694896
node,12760211961,Salamanca Lounge,bar,,,,46015,,,39.4924595,-0.3971512
node,12765908838,Esperanza. Café literario,cafe,,,,,,,39.4654715,-0.3665607
node,12765933932,Xiomara's Coffee,cafe,,,,,,,39.4558337,-0.3841559
node,12765935344,Fūmi,cafe,,,,,,,39.4620683,-0.3669268
node,12766071285,El Rovellet de l'Ou,restaurant,,,,,,,38.8247561,-0.6033730
node,12766163340,Tasta'm,restaurant,,,,,,,38.8212096,-0.6005233
node,12768305353,Bar Valencia,restaurant,,,,46001,,,39.4726726,-0.3803979
node,12769158264,Nostre,restaurant,,,,46021,,,39.4691126,-0.3565243
node,12770777749,Coffee Room,cafe,,,,,,,39.4719489,-0.3838141
node,12770806469,Colombiapan,cafe,,,,,,,39.4730268,-0.3786180
node,12771028210,Restaurante Lios,restaurant,,Carrer de la Partida del Divendres,18,,https://lios-restaurant.es/,+34 691 23 74 24,39.4138058,-0.3971917
node,12772298132,Korean BBQ,restaurant,,,,,,,39.4635680,-0.3794456
node,12772368045,Beachbol,bar,,C/ d’Isabel de Villena,10,,https://www.beachbol.com/,,39.4734401,-0.3240779
node,12772392132,Restaurant mediterran,restaurant,,,,,,,39.4651163,-0.3750714
node,12776677475,El Dos,restaurant,,,,,,,39.7968798,-0.1327732
node,12777751187,L'italiano. Forno & legna,restaurant,,,,,,,39.4735781,-0.3838026
node,12777937207,Payma,restaurant,,,,,,,39.9487055,-0.3061815
node,12777937964,Raco del S&X,bar,,,,,,,39.9486058,-0.3076697
node,12779127909,Bar Cafetería Rincón de Freddy,bar,,,,,,,38.5420943,-0.1326266
node,12779127921,Restaurante Cervecería Isla del Amor,restaurant,,,,,,,38.5419102,-0.1323035
node,12784057378,Casino Bar,bar,,,,,,,39.4183936,-0.7912196
node,12793733376,Bar Romero y Lavanda,bar,Sant Vicent del Raspeig / San Vicente del Raspeig,Avinguda del Pla Olivera,28,03690,,,38.4387572,-0.5537646
node,12803911647,Saura,cafe,,,,,,,37.9166476,-0.7298008
node,12804582067,El Guerrer,restaurant,la Todolella,Carrer de la Carretera,9,,https://hostalelguerrer.com/,+34 964 171 056,40.6458653,-0.2471209
node,12805680683,Restaurante Serra Grossa,restaurant,,,,,,,38.8908919,-0.6846843
node,12809171331,Palau dels Osset,restaurant,,,,,,,40.6454595,-0.1996563
node,12810181977,Beach House,restaurant,,,,,,,37.9201825,-0.7237003
node,12823553897,Bocatería Vito's,restaurant,L'Eliana,Calle Villamarchante,4,46183,,+34 633 34 88 23,39.5663406,-0.5281180
node,12826239581,Saiti,restaurant,,,,,https://www.saiti.es/,+34 960 05 41 24,39.4637275,-0.3660713
node,12826413210,Restaurante Musuq Perú,restaurant,,,,,https://musuqperu.com/,+34 624 14 83 35,39.4637018,-0.3661359
node,12829106820,Tapas King,restaurant,,,,,,,39.2750333,-0.2731740
node,12829347862,Bar restaurante La Perera,restaurant,,,,,,,38.8908904,-0.2051065
node,12829347863,Bar Va De Bo,bar,,,,,,,38.8899412,-0.2052586
node,12832454901,Titos Restaurante,restaurant,,,,,,,39.2752623,-0.2732822
node,12834383063,Casa Teo,restaurant,,,,,http://casa-teo.es/,,38.5729332,-0.0753663
node,12834653784,Pasaje 94,cafe,,,,,,,39.4768692,-0.3719936
node,12836448960,Bar Feliciano,restaurant,,,,,,,39.4699482,-0.4135216
node,12837300497,Restaurante Bar La Valenciana,restaurant,,,,,,,38.5582148,-0.1010475
node,12839688115,Teremar,cafe,,Avenida de los Almendros,,,,,38.5389955,-0.1326878
node,12840447060,Restaurante Japones Kyoto,restaurant,,,,,,,39.4790654,-0.3918139
node,12843548537,Enreo Restaurante,restaurant,Catral,Calle Santa Bárbara,69,03158,,+34 653 34 83 71,38.1608115,-0.8018858
node,12844931051,Bar Alameda Sala,bar,,,,,,,38.9967577,-0.5206449
node,12847143126,tranqui,cafe,,,,,,,39.4865544,-0.3634019
node,12849737655,Bar L'Espanyoleto,bar,,,,,,,38.9879562,-0.5235215
node,12849737656,La Mala Pècora,cafe,,,,,,,38.9881464,-0.5236471
node,12849737718,Nou Nàutic,bar,,,,,,,38.9884475,-0.5238440
node,12851719536,Carpanel,restaurant,,,,,,,38.9891203,-0.5232294
node,12852011928,Bar La Creu,restaurant,,,,,,+34 965592942,38.7529911,-0.4386728
node,12853971619,The Lounge,bar,,,,,,,39.4747922,-0.3776422
node,12855150107,La Senia Taberna,restaurant,,,,,,,39.4747350,-0.3776619
node,12856602933,Cassoleta de Pep Solà,restaurant,,,,,,+34 605 61 57 88,38.9145733,-0.1934412
node,12860178001,Restaurante Vuelve Carolina,restaurant,,Carrer de Correos,8,46002,,,39.4696278,-0.3745405
node,12860190001,Habitual by Ricard Camarena,restaurant,València,Carrer de Jorge Juan,19,46004,,,39.4687518,-0.3685627
node,12863084243,La Cúpula,restaurant,,,,,,,38.1143032,-0.9074988
node,12871691387,Alquería Kukala,restaurant,,,,,http://www.grupolacartuja.com/kukala.php,,39.5695014,-0.3002237
node,12873780250,Pinsa Di Roma,restaurant,,,,,,,39.4684058,-0.3759082
node,12873780251,porta via Sabores Italianos Para Llevar,restaurant,,,,46002,,,39.4715702,-0.3759374
node,12879602061,La Matandeta,restaurant,,,,,https://www.lamatandeta.es/,+34 962112184,39.3916052,-0.3460939
node,12881076246,Boga Sky Bar,bar,Alicante,Avenida de Cataluña,20,03540,https://www.porthotels.es/restaurante-boga.html,+34 965 156 185,38.3648946,-0.4177233
node,12897289665,Bar Restaurante Mesón la Torre,restaurant,Ayódar,Virgen de los Desamparados,17,12224,,+34603129220,39.9979361,-0.3753164
node,12902092826,Sabela Café,cafe,,,,,,,38.2757853,-0.6688302
node,12907557313,Bar Restaurante La Venta Juani,restaurant,,,,,,,38.5527858,-0.1081542
node,12909740190,U polek,restaurant,,,,,,,39.4747400,-0.3834269
node,12911163215,Gastrobar A Fer La Ma,restaurant,,,,,,,39.4745856,-0.3853298
node,12912568489,Atmosphère,restaurant,,,,,,,39.4753738,-0.3859670
node,12912955961,LSD 24H,cafe,,,,,,,39.4743497,-0.3884491
node,12912967351,Cafe 53,cafe,,,,,,,39.4741835,-0.3882703
node,12913174985,Marcellino Pizza e Vino,restaurant,,,,,,,39.4753721,-0.3880769
node,12914390884,La Revancha,cafe,,,,,,,39.6801002,-0.2780939
node,12917509021,Bar Las Vegas,bar,Xàtiva,Albereda de Jaume I,11,,,,38.9896865,-0.5235816
node,12917509029,Casa La Abuela,bar,,,,,,,38.9892634,-0.5241192
node,12917509031,Ca Conxa,restaurant,,,,,,,38.9889729,-0.5245798
node,12918747990,Harlow's Cocktail Bar,bar,,,,,,,39.4738992,-0.3842508
node,12919140301,Flor de Cerezo,cafe,,,,,,,38.3684158,-0.4145575
node,12920092884,Pizzeria Restaurante Mr. Rabbit,restaurant,,,,,,,40.3835233,0.4084720
node,12920092885,Lafuga,restaurant,,,,,,,40.3832465,0.4082977
node,12920922080,Toshi,restaurant,,,,,,,39.4771126,-0.3740867
node,12922117613,La Terraza De La Playa,bar,,,,,,,40.3881691,0.4109741
node,12922117614,Restaurante - Pizzeria La Fontana,restaurant,,,,,,,40.3887014,0.4109324
node,12922117615,Bar Restaurante Los Manos,restaurant,,,,,,,40.3878310,0.4108086
node,12923518652,La Cueva,bar,,,,,,,38.5488700,-0.1068757
node,12923642167,Panaria,cafe,,,,46001,,,39.4713385,-0.3798534
node,12943706022,Bambú Campoamor,restaurant,,,,,,,37.9040740,-0.7492801
node,12944486402,Arrocería Daksa,restaurant,,Avinguda de Niça / Avenida de Niza,21,03540,https://www.arroceriadaksa.es/,+34 965 15 58 10,38.3740639,-0.4107651
node,12956800539,Taska Gat,bar,València,Carrer de Campoamor,35,46022,,,39.4714837,-0.3480883
node,12967063738,Isla Margarita,restaurant,,,,,,,39.4735109,-0.3420872
node,12969796143,El Roble,bar,,,,,,,38.9936414,-0.5268981
node,12974707832,Capricho de Leyre,restaurant,,,,,,,38.5185008,-0.9104899
node,12974792201,Café Bombay,bar,,Carrer dels Llauradors / Calle Labradores,,,,,38.3455855,-0.4830064
node,12983994101,Llobarro,restaurant,,,,,,,39.2749646,-0.2730786
node,12989993002,Cafè Degust,cafe,,Carrer de l'Arxiduc Carles,42,,,+34 960 19 16 57,39.4625867,-0.3980192
node,12990511354,Peones Camineros 3,restaurant,,,,,,,38.6360489,-0.8733179
node,12994473390,Restaurante Daimuz,restaurant,Daimús,Carrer Bernardo Carrer Bernardo Lasala,2,46710,https://restaurantedaimuz.com/,,38.9745631,-0.1401499
node,12995629002,Pasqual+sheila,restaurant,,Carrer de la Mar,2,46003,https://pasqualandsheila.com/,,39.4740404,-0.3750618
node,12997971394,Vía Natura,restaurant,,,,,,,40.1555204,0.0433148
node,12997976133,La Terreta,restaurant,,,,,,,40.1557571,0.0433271
node,12998037234,Àrea de Servei Campàs,restaurant,,,,,,,40.1048082,0.0089881
node,12998646271,Café Bla-Bla,bar,,,,,,,39.4743494,-0.3436592
node,12999448301,Liaopastel,cafe,,,,03007,,,38.3430144,-0.4974759
node,12999454402,Liaopastel,cafe,,,,03007,,,38.3430024,-0.4974830
node,12999857401,Tinto Fino Ultramarino,cafe,,,,,https://mybakarta.com/xYiRVqBK5H9qUxl0sgPX,,39.4754033,-0.3770964
node,13007245001,Casa D’Aragona,restaurant,,,,,https://casadaragona.com/,,39.4765618,-0.3776602
node,13011367855,Italeña,restaurant,l'Eliana,Avinguda de les Corts Valencianes,5,46183,,+34 961 40 59 96,39.5642897,-0.5287571
node,13013674151,Kababish,restaurant,,,,,,,38.3428577,-0.4968340
node,13013701169,La Máquina de Escribir,restaurant,,,,,,,38.3418387,-0.4970478
node,13013767331,Muchos gusto (comida casera para llevar),restaurant,,,,,,,38.3426803,-0.4981369
node,13020145197,La Linde,restaurant,,,,,,+34 722 66 00 58,38.4137272,-0.3997853
node,13020988702,Andani,restaurant,,,,,,,39.0722929,-0.5153843
node,13021775214,El Faro,cafe,,,,,,,40.2558650,0.2918385
node,13021775255,Ca Primentó,restaurant,,,,,,,40.2555101,0.2891572
node,13022718112,Welcome India,restaurant,,,,,,,38.3451202,-0.4819347
node,13022718113,Madre mia,restaurant,,,,,,,38.3451472,-0.4820921
node,13022718115,Santa Faz,cafe,,,,,,+34 620 87 14 76,38.3446548,-0.4830219
node,13022718116,Pícaro 1999,restaurant,,,,,,,38.3442943,-0.4839380
node,13022718117,Hizoria,restaurant,,,,,,,38.3441922,-0.4840783
node,13022718118,Le Kanotier,restaurant,,,,,,,38.3440128,-0.4843826
node,13022718119,Las muns,restaurant,,,,,,,38.3439399,-0.4847668
node,13022718124,Kalamitsi,restaurant,,,,,,,38.3437627,-0.4866144
node,13022756857,Lizarran,restaurant,,,,,,,38.3435655,-0.4910736
node,13025441801,Lasarte,restaurant,,Carrer de les Amplàries / Calle Les Amplàries,23,12594,,+34 964 31 29 44,40.1127169,0.1539963
node,13028324645,Los 3 carnalitos,restaurant,,,,,,,38.3438782,-0.4845926
node,13028545139,Cuatrolatas,bar,,,,,,,38.3436934,-0.4846821
node,13028545140,enso sushi,restaurant,,,,,,,38.3434690,-0.4845988
node,13028545141,Infraganti.,restaurant,,,,,,,38.3431664,-0.4844580
node,13028545142,Café Miró,cafe,,,,,,,38.3430410,-0.4849283
node,13028627842,Ciao Bella,restaurant,,,,,,,38.3444091,-0.4809567
node,13030336099,Che ragazzi,restaurant,,,,,https://cheragazzi.com,,38.3465463,-0.4846587
node,13030364870,Restaurante Akasaka,restaurant,,,,,,,38.3455153,-0.4840760
node,13030445601,Provenza,bar,,,,,,,38.3438037,-0.4835765
node,13030445602,Santagloria,cafe,,,,,,,38.3444679,-0.4838259
node,13030630649,Bar-Restaurante Los Cristales,restaurant,,,,,,,38.4663326,-0.4388062
node,13030877385,El Racó de Rafa,restaurant,,,,,,+34643642050,39.1941383,-0.5029378
node,13032338177,Red Corner,bar,,,,,,,38.3452413,-0.4870211
node,13032338178,Dulcinea,cafe,,,,,,,38.3453607,-0.4867777
node,13032338181,Floripa,bar,,,,,,,38.3453781,-0.4859491
node,13032338182,Pizzaitalia,restaurant,,,,,,,38.3455358,-0.4858699
node,13032338185,Amber brewery,bar,,,,,,,38.3455040,-0.4855652
node,13032338186,La Tagliatella,restaurant,,,,,,,38.3450553,-0.4853632
node,13032338187,Taberna el Papelón,bar,,,,,,,38.3449343,-0.4853101
node,13032338188,La ddisfrutoona,restaurant,,,,,,,38.3449588,-0.4851513
node,13032338193,La Picoteca,restaurant,,,,,,,38.3439908,-0.4845998
node,13032338194,Taco Taco,restaurant,,,,,,,38.3439936,-0.4845346
node,13032338195,Tandoori house,restaurant,,,,,,,38.3441217,-0.4843116
node,13032340160,Voltereta,restaurant,,,,,,,38.3458347,-0.4873278
node,13033457528,Bar Mamy TzuTzu Papy,bar,Burjassot,Pl. de les Palmeres,2,46100,,+34 632 45 18 76,39.5135319,-0.4119654
node,13033744534,Kitagawa,restaurant,,,,,,,38.3492115,-0.4902941
node,13033744537,Tumbes,restaurant,,,,,,,38.3487299,-0.4897003
node,13033744551,La Xinesa,restaurant,,,,,,,38.3462839,-0.4883892
node,13033744553,Gritti,cafe,,,,,,,38.3460383,-0.4882998
node,13033744557,Moï,bar,,,,,,,38.3456763,-0.4881820
node,13033773066,La Paraeta,bar,,,,,,,38.3450861,-0.4879789
node,13033796503,Ria de Vigo,bar,,,,,,,38.3460482,-0.4885451
node,13033799519,3F Greens,restaurant,,,,,,,38.3470022,-0.4875459
node,13033799520,Mistral,bar,,,,,,,38.3470380,-0.4874430
node,13033799523,El garaje bar,bar,,,,,,,38.3473949,-0.4875102
node,13033861137,Mr. Baboo,cafe,,,,,,,38.3438168,-0.4875567
node,13033875674,Baguettalia,restaurant,,,,,,,38.3464098,-0.4891250
node,13033875677,Mon Sucrée,cafe,,,,,,,38.3463325,-0.4886406
node,13033909711,El Riadh,restaurant,,,,,,,38.3432110,-0.4868110
node,13033909712,Hermanas Martínez,cafe,,,,,,,38.3432382,-0.4870141
node,13034008433,Bombonboss,cafe,,,,,,,38.3431259,-0.4900458
node,13034008439,Café Xpress,cafe,,,,,,,38.3445381,-0.4942598
node,13037184187,Bar de los Jubilados,restaurant,Geldo,Avenida de Castellón,22,12412,,,39.8357230,-0.4674278
node,13039896535,Restaurante Bamboo,restaurant,,,,,,,38.5473808,-0.0987178
node,13039896540,Deluxe Chickens,restaurant,,,,,,,38.5476181,-0.0986766
node,13039896541,Café Pub Old Time,bar,,,,,,,38.5476724,-0.0986519
node,13039896542,Tapas Bar Dilligaf,bar,,,,,,,38.5477193,-0.0986284
node,13039896543,Lounge,restaurant,,,,,,,38.5477506,-0.0986096
node,13039896549,Café Bar The Mountain View,bar,,,,,,,38.5480744,-0.0984261
node,13039896552,The One Bar,bar,,,,,,,38.5482027,-0.0983561
node,13039896554,The Embankment,bar,,,,,,,38.5482768,-0.0983079
node,13039896555,La Trufa de Oro,restaurant,,,,,,,38.5483191,-0.0982726
node,13039896559,Restaurante The Royal,restaurant,,,,,,,38.5485813,-0.0981556
node,13039896561,Karaoke Sports Bar Dilligaf,bar,,,,,,,38.5487257,-0.0980662
node,13039896563,Coco Benidorm,bar,,,,,,,38.5488996,-0.0979850
node,13039896565,Sabor Andaluz,restaurant,,,,,,,38.5490697,-0.0978839
node,13039896566,Bar Happy Days,bar,,,,,,,38.5491599,-0.0978368
node,13039896567,Bar Restaurante Seguís y Calero,restaurant,,,,,,,38.5492703,-0.0977710
node,13041165059,Kaide,cafe,,Carrer de la Reina,23,,,,39.4647709,-0.3293608
